created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Nov 27 17:53:20 +0000 2022;1596925154507907072;"@tanyakanrl COBA LU RASAIN JADI IRANG YANG TER BULLY DI SATU ANGKATAN. BIAR VIBES NYA GREGET BANGET , RASANYA PENGEN MENINGGOY. UDAH DEH INI YANG PALING BERKESAN, DAN BAKAL BUAT DEPRESI + KEPIKIRAN SAMPE SEKARANG.   siapa yang mau gabung jadi korban bully, kontak belio";0;0;0;0;in;1511464296567386114;1596843790391603202;karma_chin;https://twitter.com/karma_chin/status/1596925154507907072
Fri Nov 25 03:16:16 +0000 2022;1595979654279880704;"@jenniegarut @urbertiebotts @lxndri12 Oknum lu juga banyak yg jadi pembully, samoe korban depresi. Inget ini ga lu semua #Blinkscyberbullying";0;0;0;0;in;1562699578520268803;1595300395802583042;_cddlebuddy;https://twitter.com/_cddlebuddy/status/1595979654279880704
Thu Nov 24 20:26:25 +0000 2022;1595876511935913984;"@BubarkanBanser @AdindaGlora @nawsnw25 @DragunHalfsugar @KompasTV Perilaku menyimpang Biasanya muncul karena kejadian masa lalu korban( kekerasan seksual, depresi dengan pasangan, jauh dari ajaran agama) &amp  salahnya didikan ortu seperti cowok diperlukan seperti wanita( tingkah laku, pakaian)";0;0;0;0;in;3310592384;1595494795916759040;Naufall91;https://twitter.com/Naufall91/status/1595876511935913984
Thu Nov 24 20:06:45 +0000 2022;1595871565467435009;"@itsmeyochi @deepinsideus_ @tanyarlfes Perilaku menyimpang, diakibatkan kejadian dimasa lalu yg susah dihilangkan oleh individu (jauh dari agama, korban kekerasan seksual, depresi soal hubungan asmara)";0;1;0;1;in;3310592384;1595447094134702080;Naufall91;https://twitter.com/Naufall91/status/1595871565467435009
Thu Nov 24 07:50:45 +0000 2022;1595686343421874176;"Korban bernama Adi yang masih berusia 35 tahun. Ia diduga depresi karena tak mampu memberikan nafkah secara lahir kepada istrinya.   Baca selengkapnya:   https://t.co/viO5NpqgIP";0;0;0;0;in;1438906379272548353;1595686343421874176;katakutipcom;https://twitter.com/katakutipcom/status/1595686343421874176
Thu Nov 24 07:14:37 +0000 2022;1595677252175294464;"@AlliiumCepa @Bell_Cranel1998 @tanyarlfes Ah iya, maksudnya ini kejadian waktu konsul di praktik pribadi. Ternyata tetangga lama dari kota sebelah sampai kesini. Bedanya yang jadi korban bully anaknya, yang depresi ditinggal alm. Ibu sampai neneknya.";0;0;0;0;in;937269542664904710;1595605631037153280;mvaverick;https://twitter.com/mvaverick/status/1595677252175294464
Wed Nov 23 15:25:16 +0000 2022;1595438339867701248;"@chxrlmgne_ @tbfcsm @rubyleave @kumparanplus Aku rasa bukan puasa tp emg sakit smp depresi dan ga Isa kerja.  Hipotesisku sakit diabet ibunya: 1.Kaki dikresekin 2.bau busuk (mgkn kaki membusuk) 3.sensitif cahaya  Di berita terbaru malah katanya korban Budianto melakukan penjualan harta benda dilihat dari chat yg ada di hape";0;1;0;0;in;1131457766898503681;1594691773733154817;Yoevs1;https://twitter.com/Yoevs1/status/1595438339867701248
Tue Nov 22 04:13:09 +0000 2022;1594906807834927105;"Korban memang diduga menderita depresi. Pihak keluarga sebelumnya sudah beberapa kali memergokinya melakukan percobaan bunuh diri, tapi selalu digagalkan.#kumparanNEWS #DailyUpdate https://t.co/YSt1JnT4Hd";0;0;0;0;in;759692754985242625;1594906807834927105;kumparan;https://twitter.com/kumparan/status/1594906807834927105
Tue Nov 22 00:46:50 +0000 2022;1594854885475774464;"@detikcom Pemerkosaan dan pelecehan sering "tanggung jawabnya" nikah. Tetanggaku jd korban, dipaksa dinikahi dlm keadaan depresi, skrg jd ODGJ dan ditinggalin tuh laki. Aku jg waktu SMP pernah kena pelecehan, jijik bgt lihat tuh pelaku. Ketemu aja mau nangis, mana bisa nikah sm pelaku. 😭";0;0;0;3;in;833139296190164994;1594607374442135554;Dragon_Effec;https://twitter.com/Dragon_Effec/status/1594854885475774464
Mon Nov 21 16:15:06 +0000 2022;1594726105302589440;"@detikcom dan ini sering terjadi setelah korban di nikahi  beberapa hari terus di https://t.co/AZ5V2a0n2J korban mlh semakin depresi berkepanjangan";0;0;0;4;in;566294480;1594607374442135554;RadenNingrat99;https://twitter.com/RadenNingrat99/status/1594726105302589440
Sun Nov 20 02:41:28 +0000 2022;1594158959446794246;"Pernah jadi walas kelas X, salah satu siswa cowo ada yang depresi berat karena jd korban bullying pas SMP, pdhl dia sekolah di swasta terkenal, ko bisa sekolah swasta malah kecolongan ada yang kaya gini 🥹";0;0;0;0;in;265974210;1594158959446794246;meliasvy;https://twitter.com/meliasvy/status/1594158959446794246
Sun Nov 20 02:12:22 +0000 2022;1594151635101814785;"Akupun ngerasa gimana dibully secara fisik atau verbal bahkan hampir pengen berhenti sekolah tapj alhamdulillah bisa bangkit lagi, tapi tak semua anak yang korban bully bisa bangkit kebanyakan menjadi pemurung, anti sosial, sosiopat dan mungkin depresi berat";0;0;0;0;in;1588895160615960577;1594150730570797056;ardi__ardy;https://twitter.com/ardi__ardy/status/1594151635101814785
Sat Nov 19 13:13:11 +0000 2022;1593955546423390208;"@karisnaputra @KompasTV @KPAI_official @kemenpendidikan Sangat perlu,sepupu saya baru 5-6 bulan jadi korban buli di pesantren,di pondok itu tinggal di asrama, kurang kebebasan membuat "depresi" yg dilampiaskan dengan lakukan bully.di pesantren itu kasus bully tinggi tpi ditutup-tutupi pihak pesantren..";0;1;0;2;in;1365195067590283269;1593887954006839296;AlanShearer778;https://twitter.com/AlanShearer778/status/1593955546423390208
Sat Nov 19 04:06:54 +0000 2022;1593818071567069184;"Sebagai korban depresi Eren x Mikasa karam, tentu saja pengen merubah ending SNK";0;0;0;0;in;123472389;1593818071567069184;mydarlingnoelk;https://twitter.com/mydarlingnoelk/status/1593818071567069184
Sat Nov 19 03:32:02 +0000 2022;1593809297971982338;"@fajarnugros Efek jera yang paling pantas ya perlakukan pelaku seperti korban. Memang agak aneh, tapi biarkan dia merasakan tekanan mental tiap datang ke sekolah, depresi karena tidak bisa melawan balik, dan dendam korban yang terkumpul kemudian menjadi bebannya ketika di masa depan nanti.";0;0;14;114;in;452844300;1593636107480014848;fajrulafif;https://twitter.com/fajrulafif/status/1593809297971982338
Fri Nov 18 14:53:26 +0000 2022;1593618389674565633;"@gendisdailyshop @salmandoang @disdik_bandung @RESTABES_BDG Udah Ada dan Banyak, Anak Korban Bully Meninggal. Depresi Berat, Kesehatan Mentalnya Kena, Tapi Pelakunya Rata-rata Lepas dari Jeratan Hukum karena Masih di Bawah Umur. Di Kembalikan kepada Orang Tua.nya.";0;1;0;7;in;3988806312;1593581277072232450;Lamz48;https://twitter.com/Lamz48/status/1593618389674565633
Fri Nov 18 04:51:07 +0000 2022;1593466810484998145;"Open jasa MAIDO di jamin 100% korban depresi, sudah melalui uji laboratorium. Umpomo sampe korban gagal depresi siap di ulang maneh. untuk pemesan pertama akan mendapat bonus teror ngasi bojone jalok pegat, minat iso japri.";0;0;1;0;in;2169413041;1593466810484998145;dulcipeng;https://twitter.com/dulcipeng/status/1593466810484998145
Thu Nov 17 20:47:19 +0000 2022;1593345058840801281;"@moviemenfes Lupa judulnya Yang anaknya sengaja dikasih obat biar lumpuh  Terus anaknya nyari tau kebenarannya ternyata si anak baik baik aja kakinya &amp  korban penculikan karena ibunya depresi bayinya meninggal";0;0;0;0;in;1862760085;1593266461287424002;speachace;https://twitter.com/speachace/status/1593345058840801281
Thu Nov 17 17:13:21 +0000 2022;1593291209900167169;"Sebenernya tergantung individunya. Tp pengalaman kulyah kemaren emg ngeri sih. Geng²an ampe ada korban yg depresi. W sih berusaha netral. Tp netral = ga punya temen sih 😔";0;0;0;0;in;2616659270;1593291209900167169;gimmenovocain;https://twitter.com/gimmenovocain/status/1593291209900167169
Thu Nov 17 11:34:33 +0000 2022;1593205949942337538;"Bullying dan Efeknya pada Korban, dari Depresi hingga Ingin Bunuh Diri https://t.co/E1WIofYMIV";0;0;0;0;in;1526730151090069504;1593205949942337538;Allvertacom;https://twitter.com/Allvertacom/status/1593205949942337538
Wed Nov 16 00:15:53 +0000 2022;1592672769195446273;"#PenemuanMayat Mayat Pria Ditemukan Membusuk di Gubuk, Dalam Posisi Tergantung, Korban Diduga Depresi https://t.co/qBKUEj0GtG";0;0;0;0;in;1481121270918189056;1592672769195446273;PostGorontalo;https://twitter.com/PostGorontalo/status/1592672769195446273
Tue Nov 15 00:56:30 +0000 2022;1592320601846579200;"Kenapa sih ya yang jelas2 yang melecehkan siapa tapi yang tetap di pojokin korban nya , makanya orang yang di lecehkan kadang itu diam aja gak berani buat speak up takut makin di bully terpojokkan yang ada malah bikin tambah depresi";0;0;0;0;in;1320142450275414018;1592320601846579200;adiknyanana;https://twitter.com/adiknyanana/status/1592320601846579200
Mon Nov 14 15:13:40 +0000 2022;1592173930084986880;"@CNNIndonesia Korban terakhir yang meninggal adalah pelaku . Terlihat bahwa yang lainnya sudah renta dan dibiarkan kelaparan mungkin krena emosinya labil bisa jadi stress . Bukan ikut sekte apa apa . Murni karena stress /depresi .";0;0;0;0;in;1363346138955276288;1591681591184879618;hanya_agust;https://twitter.com/hanya_agust/status/1592173930084986880
Mon Nov 14 07:02:03 +0000 2022;1592050208376229888;"Rekan korban curiga korban nekat bunuh diri karena stres atau depresi akibat tugas kuliah menumpuk. #kumparanNEWS #dailyupdate https://t.co/a8QvOMoEjC";2;1;4;5;in;759692754985242625;1592050208376229888;kumparan;https://twitter.com/kumparan/status/1592050208376229888
Sun Nov 13 04:28:13 +0000 2022;1591649106875027456;"@ImFajrin @vantablacccc @imamhomaidi @RANGERmounts This.. mas nya tau sekali.. gue emang korban kekerasan verbal oleh cewek.. duhh.. Ampe stres dan depresi saya";0;1;0;2;in;1396788468747960321;1591283710099619840;TakaTricky;https://twitter.com/TakaTricky/status/1591649106875027456
Sat Nov 12 09:13:30 +0000 2022;1591358513439473664;"@CeteBang @razzKey Pelaku itu mantannya korban, pas barengan korban sering jadi di abuse, mantannya kabur putus kontak. Pelaku ga terima, depresi, s attempt nabrakin diri ke mobil, tahanan rumah 3 bulan, mantannya ga datengin di rs, nekat, announce the murder on sns, do the murder.";0;1;0;0;in;80203245;1591083056412389386;himiars23;https://twitter.com/himiars23/status/1591358513439473664
Fri Nov 11 15:12:38 +0000 2022;1591086504172228613;"@forestucing @matifasis @otongkoil Tu pelaku taun lalu udah gua nasehatin baik baik, malah ngelunjak. Yg korban juga dah gua nasehatin buat ngejauhin tapi masih juga dekatan ama you anak.   Sifat si Riz ni emang manipulatif. Makai embel embel depresi buat narik simpati. Dari dulu gitu mulu.";4;3;6;160;in;415357333;1591038402358833152;Kozera7575;https://twitter.com/Kozera7575/status/1591086504172228613
Fri Nov 11 11:56:19 +0000 2022;1591037099838705664;"dari sekian banyaknya orang di rl yang gue kenal tp kenapa gaada satupun yang dengerin renforshort anjrit padahal coba lu dengerin lagunya resapi liriknya itu sangat relatable dgn kehidupan remaja depresi korban toxic relationship ANJIINGG SEMUA ORANG HARUS TAU RENFORSHORT";0;1;0;0;in;1091582040275730434;1591037099838705664;maripellas;https://twitter.com/maripellas/status/1591037099838705664
Fri Nov 11 10:16:16 +0000 2022;1591011921612124160;"@Lil_Sumagek @kumparan Tiga dari empat korban merupakan lansia Jadi gara2 kepercayaan sesat bisa dihapus  Untuk depresi mungkin ada ditambah kelaparan gak punya uang cash sama minder buat komunikasi sama sekitar";0;2;0;22;in;1130800960773640192;1590980332903333888;MrSun696;https://twitter.com/MrSun696/status/1591011921612124160
Fri Nov 11 09:03:50 +0000 2022;1590993694446211075;"Pada 8 Juli 2021, DMZ melakukan sebuah live, menjual produk palsu, &amp  mengganti klaimnya dari digantung menjadi korban pemerkos**n. Sebelumnya dia mengaku menderita depresi namun apakah kamu melihat tanda² orang depresi di video ini???  https://t.co/Tv7Ikt6W47";0;1;8;9;in;937025938038046720;1590970026060054528;ankegust;https://twitter.com/ankegust/status/1590993694446211075
Tue Nov 08 13:51:54 +0000 2022;1589979023039688704;"@Ongistand Ok2  Yg depresi karena ayah sama kakaknya jadi korban kanjuruhan itu yo Namae BILA kalau gag salah";0;0;0;0;in;3023096556;1589938362978553856;goonjol;https://twitter.com/goonjol/status/1589979023039688704
Tue Nov 08 11:37:55 +0000 2022;1589945306900475904;"@AswantGardapati #Aloh gak menguji dluar kemampuan umatny...  Ktika korban depresi dan bunuh diri...  #aloh tlah ditinggalkanya dan brputus asa dari rohmat Nya";0;0;0;1;in;1391080047444783109;1589938903896985600;AmartaOc;https://twitter.com/AmartaOc/status/1589945306900475904
Tue Nov 08 09:19:13 +0000 2022;1589910402816946176;"@geloraco Yg Ini Baru viral Kan Dan Bantu korban biar ga depresi kepanjangan";0;0;0;2;in;1589908336584949760;1589843862373425152;DipaPln;https://twitter.com/DipaPln/status/1589910402816946176
Mon Nov 07 23:26:47 +0000 2022;1589761312510611456;"@SkupB @tanyakanrl PRETTT Dia loh sampe depresi 3 bulan nenangin diri ke bali 2 bulan ga mau omongan sama ortunya krn marah, walopun jatuhnya ortunya jg korban ketipu Lhah ini yg ga ada unsur penipuan tp duit amblas, ya kali ga boleh marah https://t.co/kfIpvVtN1w";0;1;4;73;in;1383877193944600576;1589541929447849984;AmiMyg;https://twitter.com/AmiMyg/status/1589761312510611456
Mon Nov 07 04:45:17 +0000 2022;1589479075726647297;"@gadingnstn @twistycats62 @neohistoria_id @JeromePolin Iya tapi kita ksi edukasi ke org2 yg ketikannya jahat itu dgn kasi tau baik2, lebih baik mencegah hal2 yg akan terus terjadi daripada diam, syukur2 bisa berkurang org2 kek gt. Dah brp byk korban yg sakit hati bahkan sampe depresi gara2 hate speech, fitnah, masa lu mo diem aja";0;0;0;0;in;915936048;1589263375426805761;alfinliebe_;https://twitter.com/alfinliebe_/status/1589479075726647297
Sun Nov 06 12:49:14 +0000 2022;1589238479309148166;"@convomfs aku jga pernah jdi korban pelecehan seksual, lebih parah malah. sempet depresi tp bisa bangkit lg. trs pas mau masuk kuliah aku jdi korban lg, tp aku dengan berani ngucap kasar ke dia "bapak kan udah tua, ga mikir ya sama umur? inget tanah!" trs dia marah marah. jd sender, klo-";0;1;0;3;in;1438887502522175493;1589228670207422464;daily_nviel;https://twitter.com/daily_nviel/status/1589238479309148166
Sat Nov 05 16:01:55 +0000 2022;1588924579770433538;"Info santet orang tapi bukan bikin muntah paku, tapi bikin si korban depresi berat sampai mati secara perlahan dong 😃 Saya dah geram sangat ini 😃😃";0;0;0;0;in;1587439723190288389;1588924579770433538;cangcimenku;https://twitter.com/cangcimenku/status/1588924579770433538
Sat Nov 05 12:26:59 +0000 2022;1588870491447918592;"Menurut survei Never Okay Project dan ILO Jakarta tahun 2022, dampak pada korban kekerasan dan pelecehan di dunia kerja tidak bisa disepelekan, karena mencakup 55,05% mengalami gangguan kesehatan mental (depresi, stress, dll),";0;1;0;0;in;934763961811009537;1588870443074977794;neverokayprjct;https://twitter.com/neverokayprjct/status/1588870491447918592
Sat Nov 05 08:57:07 +0000 2022;1588817678097317888;"Ketika tak kunjung ada keadilan dan perbaikan, sangat menyakitkan untuk seluruh supporter, terutama untuk klg 135 korban meninggal, juga ratusan korban selamat yg sakit, cacat, luka, dan depresi..😢🥀💙 #UsutTuntasTragediKanjuruhan https://t.co/VlyrhW7sKb";0;0;0;1;in;1563373623443787777;1588817678097317888;widya_aa26;https://twitter.com/widya_aa26/status/1588817678097317888
Fri Nov 04 09:42:21 +0000 2022;1588466672901722112;"@shakearth sekumpulan korban yg depresi lalu merencanakan pembunuhan";0;1;0;0;in;957267944634949637;1588433705043099648;ponytailmachi;https://twitter.com/ponytailmachi/status/1588466672901722112
Fri Nov 04 07:52:12 +0000 2022;1588438951370571778;"Seorang narapidana anak penghuni Lapas Anak Palembang ditemukan tewas gantung diri dalam lapas, pagi tadi. Korban diduga depresi karena mengidap penyakit TBC.  Via: detikSumut  https://t.co/SAHrstaq7C";1;1;2;4;in;69183155;1588438951370571778;detikcom;https://twitter.com/detikcom/status/1588438951370571778
Thu Nov 03 15:05:01 +0000 2022;1588185486908329986;"Sedihnya.. belum jdi korban, gak ada dukungan keluarga sama sekalo, keluarganya jga malah nyudutin. Dia bener2 gak punya siapa² selain anak dan kedua orang tuanya, itupun kasus kdrtnya dia g cerita smpe skrang k mamaknya karna kasian udah tua. Dia depresi dapet tekanan dri orang.";0;0;0;0;in;1115883637394870272;1588184289988182016;omfelixskz;https://twitter.com/omfelixskz/status/1588185486908329986
Thu Nov 03 12:58:27 +0000 2022;1588153634021576704;"Kamis 03-11-2022, evakuasi orang meninggal didalam sumur, kejadian di jati rt 5 Sriharjo Imogiri. korban WL (32th) mengalami depresi dan ditemukan meninggal sktr jam 16:45 wib. Korban ditemukan pertama kali oleh suaminya setelah pulang kerja dan mencari istri / korban https://t.co/URsvL66K5t";0;0;0;2;in;1500840933113614344;1588153634021576704;TRC_BPBD_BANTUL;https://twitter.com/TRC_BPBD_BANTUL/status/1588153634021576704
Thu Nov 03 08:39:08 +0000 2022;1588088373562208256;"Setop Bullying! Diduga Kerap Jadi Korban, Mahasiswi Unsoed Purwokerto Depresi https://t.co/8sSEA5Tumv";0;0;0;0;in;155169715;1588088373562208256;soloposdotcom;https://twitter.com/soloposdotcom/status/1588088373562208256
Wed Nov 02 13:21:03 +0000 2022;1587796933514383362;"Gue korban bullying pas SMP, gue depresi di usia 16, pendidikan gue gagal, kerjaan sama finansial gue nggak stabil, percintaan gue gagal, pertemanan gue gagal. Bahkan, fangirling aja nggak berjalan mulus. Dan sekarang masih ada aja. Masih nggak cukup ya, Tuhan? 😔";0;0;0;1;in;940457814;1587796043181137920;situkangtypo;https://twitter.com/situkangtypo/status/1587796933514383362
Wed Nov 02 05:32:05 +0000 2022;1587678912993144832;"Diduga Depresi, Penjaga Sekolah Gantung Diri  Seorang pria berinisial HZH (29), penjaga sekolah di Kabupaten Padanglawas Utara, ditemukan tewas tergantung. Korban diduga gantung diri karena depresi akibat masalah keluarga.  https://t.co/RCcKHeT36c";0;0;0;0;in;4741171514;1587678912993144832;metroasahancom;https://twitter.com/metroasahancom/status/1587678912993144832
Tue Nov 01 23:27:18 +0000 2022;1587587114560262145;"@sbyfess Btw ini tidak membenarkan kasus perselingkuhan yah. Selingkuh itu tindakan jahat rek :( soalnya si korban akan menjadi insecure parah, depresi dan berpikir kalo yang salah itu dia padahal itu memang pilihan si pelaku :(   Selingkuh juga ga mengenal gender btw.";0;0;1;3;in;1000949928586231809;1587402629776171008;maetherealgirl;https://twitter.com/maetherealgirl/status/1587587114560262145
